Phases:
0,Not indexed,0
2,Iron,60696
1,Iron,310619
Map Size:
X,256
Y,192
Data:
K,Cluster Size,Phase,Euler1,Euler2,Euler3,Index Quality,Pattern Quality,IPF x-coordinate,IPF y-coordinate,Kernel Average Misorientation,GND Density,Channelling Fraction
twin-001,14,16,60.11440861144003,0.4982697187842251
twin-133,16,19,60.13191667704584,0.49800475664872923
nwor-12,13,9,60.13281920674717,0.4979910967577842
twin-133,3,7,60.13301884014025,0.49798807526670574
nwor-07,6,9,60.176976146512224,0.49732262554180906
twin-233,17,20,60.17951942383044,0.49728411505811143
nwor-08,17,9,60.210842451481994,0.496809739252546
nwor-07,4,9,60.22197149393839,0.4966411582151219
ksor-07,3,9,60.23736533796207,0.4964079437313537
nwor-05,18,9,60.2498290899224,0.4962190934610795
twin-001,2,14,60.25240416735329,0.49618007306387274
ksor-24,12,9,60.32416987531184,0.49509219745009864
ksor-16,3,9,60.32813651881947,0.4950320455800978
twin-122,3,7,60.37834101552784,0.4942705182720758
twin-122,16,19,60.39167672405135,0.494068171656876
ksor-24,13,9,60.41642641365121,0.4936925664371158
ksor-12,5,9,60.44315380683561,0.4932868438206957
twin-013,13,19,60.45872149461456,0.4930504763860551
ksor-18,15,9,60.5488797405005,0.4916808697557471
ksor-13,2,9,60.583890301399954,0.491148691027084
ksor-24,10,9,60.5840301452036,0.49114656496071263
twin-233,1,16,60.5923053873338,0.4910207500016656
ksor-15,1,9,60.62538445110565,0.49051772092125784
twin-233,3,20,60.72042949258531,0.4890714739607348
twin-001,4,15,60.748729401701915,0.4886405899562494
nwor-08,3,9,60.764217353767215,0.4884047256161711
ksor-17,17,9,60.84303117322452,0.4872039260076529
ksor-01,6,9,60.857517742961384,0.48698310969120273
twin-011,16,17,60.88471491118926,0.48656846380980867
nwor-06,5,9,60.886020104628116,0.4865485621759309
ksor-22,3,9,60.890058993248175,0.486486975465638
ksor-03,2,9,60.89928131930658,0.4863463404111264
twin-001,1,17,60.980096165736235,0.48511342288979115
twin-001,6,18,60.98823676319658,0.4849891757618881
ksor-22,12,9,61.02181056623723,0.4844766469744269
ksor-05,10,9,61.03486303425138,0.4842773465363987
twin-133,16,17,61.073699539016985,0.48368419649084654
ksor-22,13,9,61.12201187108349,0.48294601196486653
nwor-02,5,9,61.16247009965088,0.4823275694019733
ksor-15,6,9,61.17503869854226,0.4821353974201451
twin-133,2,3,61.22213345962047,0.48141511936445486
twin-111,13,17,61.23287951433266,0.4812507211512921
ksor-07,1,9,61.293443172635754,0.4803238733493498
twin-001,15,16,61.34466843630331,0.4795395185260426
twin-001,3,19,61.37037499777568,0.4791457583924025
twin-001,6,8,61.37900839017865,0.47901349480537925
nwor-09,7,9,61.4818170246207,0.47743763128793343
twin-122,14,17,61.493637262391864,0.47725635059091104
nwor-09,5,9,61.54720562979792,0.4764345465414523
nwor-03,6,9,61.589841421594514,0.47578016384909383
twin-233,12,16,61.74974314198481,0.4733236162291888
twin-001,15,19,61.8339000475905,0.47202924362292165
ksor-16,15,9,61.858354679452724,0.47165292885773275
twin-111,12,17,61.87227336833038,0.4714387057787815
ksor-20,10,9,61.882255183082705,0.471285058150693
twin-111,3,18,61.89674519402091,0.4710619915115917
ksor-13,20,9,62.05779939063478,0.4685806156437753
nwor-01,12,9,62.08714339746861,0.4681281106878896
ksor-14,6,9,62.11608678609306,0.46768166325681615
nwor-11,12,9,62.198269165132295,0.4664133622278758
ksor-11,10,9,62.27537288162703,0.4652225664695665
nwor-11,13,9,62.28352899128316,0.4650965535704469
nwor-06,7,9,62.298545334895884,0.4648645245640353
nwor-12,7,9,62.29955947540793,0.4648488531523552
ksor-18,17,9,62.32497252658076,0.4644561002833981
twin-001,1,8,62.37169436875577,0.46373378658446096
ksor-18,13,9,62.4334911428864,0.462777942790175
nwor-09,6,9,62.436417944799395,0.46273265901687294
twin-111,11,14,62.53690910925144,0.4611771179678017
ksor-14,5,9,62.54645060578785,0.4610293476852825
twin-001,2,18,62.59318414069024,0.4603053953232003
twin-233,15,17,62.594377779129,0.46028690057630756
ksor-16,7,9,62.61489240378544,0.4599690069525815
twin-233,3,7,62.63869897703471,0.4596000275367017
twin-233,16,19,62.664438097894944,0.45920100618903026
twin-011,16,19,62.748111654386456,0.4579032149604248
ksor-12,13,9,62.78665045868107,0.45730514283880735
ksor-18,10,9,62.78902642052768,0.45726826422723604
ksor-22,17,9,62.815077777197935,0.4568638552175723
twin-133,2,17,62.84332863662006,0.4564251954159716
ksor-16,17,9,62.9144967394569,0.45531965471911984
twin-001,1,15,62.92545446287406,0.45514937262349114
twin-111,3,16,62.931759639853674,0.45505138316028526
ksor-21,12,9,62.945688968027824,0.4548348863744849
nwor-06,20,9,62.96769412828053,0.45449281607709874
nwor-07,15,9,63.005194306391424,0.4539097212282955
nwor-11,10,9,63.03961061559371,0.45337440671315193
ksor-19,6,9,63.04780338788621,0.4532469514485494
ksor-21,13,9,63.06592466033895,0.45296500522161737
nwor-06,8,9,63.146312155861466,0.45171372200200766
ksor-07,20,9,63.16672774164778,0.45139579855607054
nwor-08,10,9,63.185299405727996,0.4511065399565766
twin-122,16,17,63.21238903279642,0.4506845268425448
ksor-22,7,9,63.46004075192713,0.4468218500661169
ksor-07,17,9,63.49400585850462,0.44629143646784236
nwor-07,13,9,63.537623150410575,0.4456100602307171
ksor-07,7,9,63.56028536546116,0.44525593594312435
twin-233,3,14,63.57031888948654,0.4450991278469487
ksor-03,4,9,63.579476108423435,0.44495600309845046
nwor-07,17,9,63.637331258313246,0.44405148083030355
ksor-21,6,9,63.72992762602328,0.4426028636151862
ksor-09,3,9,63.73695553117402,0.44249286881220995
ksor-12,6,9,63.77237513823783,0.44193840990902106
twin-233,10,16,63.778721175054685,0.441839051134968
ksor-17,1,9,63.90303383005429,0.4398916183886479
ksor-11,16,9,63.96403755114738,0.4389352002943838
ksor-13,10,9,63.96926636996162,0.4388531995545932
ksor-17,2,9,63.97200006206933,0.43881032708358714
twin-111,5,18,64.01535139451042,0.4381303150300801
nwor-09,13,9,64.02179963126497,0.43802914609618027
nwor-12,6,9,64.02431633321146,0.4379896590597724
ksor-02,16,9,64.11549720081659,0.4365584625424349
twin-001,13,18,64.13010822370019,0.43632902159058096
ksor-15,13,9,64.17474474531598,0.43562790620149383
ksor-14,13,9,64.25511819236873,0.434364796920185
twin-011,3,7,64.29590050110399,0.4337235553161448
nwor-05,12,9,64.39477746149588,0.4321679494855673
twin-011,2,17,64.4170508770357,0.43181734977379643
ksor-15,3,9,64.5328454347157,0.42999360917292984
ksor-11,5,9,64.5840021791506,0.42918734112469065
twin-001,10,20,64.66737788364179,0.4278725455496835
twin-111,2,7,64.74878377837194,0.42658793873970524
nwor-05,16,9,64.83322390865989,0.42525454102800997
ksor-17,8,9,64.8731095547665,0.4246243837237267
nwor-03,20,9,64.98496394015909,0.4228560884057007
twin-001,8,13,65.13266655858683,0.42051860379522343
ksor-24,6,9,65.14073807382813,0.42039078643987454
twin-233,17,18,65.19045442601625,0.41960331389091016
ksor-16,10,9,65.19167509536824,0.41958397535857117
ksor-05,16,9,65.19292898063615,0.4195641104026695
ksor-12,17,9,65.25645630768874,0.41855740183163914
ksor-20,19,9,65.28660051031419,0.4180795308304956
nwor-02,17,9,65.32434820873456,0.4174809597088034
ksor-22,6,9,65.36837245268117,0.41678263154098183
twin-111,11,18,65.41336002793769,0.4160687684740047
twin-111,3,15,65.43225940889792,0.41576879646241055
ksor-22,11,9,65.45986008270765,0.4153306357886242
twin-122,2,17,65.50141556447146,0.4146707607891999
nwor-08,8,9,65.53458522873173,0.41414389075409186
twin-111,10,19,65.58299291102063,0.4133747295784993
nwor-09,10,9,65.60547544742526,0.4130173988316684
ksor-21,16,9,65.76424707668703,0.4104921226300588
twin-111,5,12,65.80158875461325,0.40989774150618563
ksor-01,11,9,65.84862644815848,0.4091487776027465
ksor-16,8,9,65.89767529193018,0.40836749720570864
twin-223,2,3,65.91482951887855,0.40809418337700226
twin-233,5,16,65.98259089758,0.40701420157265167
ksor-13,4,9,66.18669689982599,0.4037577234610693
ksor-13,8,9,66.46017510695141,0.3993863985471385
ksor-14,8,9,66.56163437180288,0.3977623360454803
ksor-21,1,9,66.56429465735806,0.397719735945528
ksor-10,1,9,66.56881511473742,0.397647346285459
nwor-08,14,9,66.5695327871021,0.39763585340245355
twin-111,7,17,66.59380440392509,0.39724712837897214
nwor-02,10,9,66.5955980239326,0.39721839961067373
nwor-07,19,9,66.67646748604065,0.3959226933497688
twin-001,1,11,66.72095566206632,0.3952095586671965
nwor-03,2,9,66.75569266769925,0.39465256720531416
twin-001,7,16,66.804364131508,0.3938718993214458
twin-122,2,3,66.99520395705231,0.3908081795811937
nwor-07,5,9,67.01979020418096,0.3904131589243817
twin-233,16,17,67.02520463478731,0.3903261570544058
ksor-01,7,9,67.05099667198823,0.3899116694307553
twin-001,2,15,67.0728596934569,0.3895602606725543
nwor-03,13,9,67.08678484155794,0.38933640938327635
nwor-08,7,9,67.10681363667948,0.3890143996574962
twin-233,14,17,67.25319900665033,0.38665947160386843
nwor-11,6,9,67.25924549796903,0.3865621462142543
twin-001,5,20,67.28806967626008,0.3860981280024427
ksor-07,4,9,67.41524083763767,0.3840497325663451
twin-111,4,17,67.42513292335494,0.3838903174494025
twin-001,3,10,67.44775636137035,0.38352568823829997
twin-111,8,14,67.46151256408629,0.383303945867489
ksor-01,3,9,67.50518785774432,0.3825997779405972
ksor-12,3,9,67.70182200449004,0.37942673768907276
ksor-03,14,9,67.74117612639925,0.37879115132577534
twin-001,4,16,67.77127331091506,0.3783049479581164
nwor-10,1,9,67.77357218356703,0.37826780664919124
nwor-07,8,9,67.77890143689993,0.37818170321575256
ksor-20,6,9,67.78923407382844,0.3780147520252313
nwor-11,7,9,67.8436149609146,0.37713588188276914
nwor-12,1,9,67.87301210667425,0.37666064194163856
ksor-20,12,9,67.89263146149825,0.37634341648133124
ksor-16,20,9,67.93361358813961,0.37568063392533363
ksor-20,13,9,68.00877361505238,0.37446461077949017
ksor-16,11,9,68.03943909554266,0.37396828506437807
nwor-08,15,9,68.22427132708528,0.3709744821154819
nwor-10,10,9,68.24485787108877,0.3706407939626948
twin-001,6,11,68.29034099973775,0.3699033864488138
nwor-11,3,9,68.3971626751731,0.36817059537868313
ksor-16,2,9,68.4178166718334,0.36783541198085884
twin-111,2,11,68.46502996515285,0.36706903157461984
ksor-14,1,9,68.46647474607403,0.36704557552229605
twin-111,11,15,68.47664540108848,0.36688044809482123
ksor-24,1,9,68.54759394946467,0.3657282293623065
ksor-19,1,9,68.67336108576343,0.3636843686991368
nwor-04,10,9,68.68465364159256,0.36350076579466206
twin-001,2,12,68.74792246828527,0.3624718324352338
twin-111,8,18,69.06941238789487,0.35723667776201157
nwor-07,11,9,69.18812664946356,0.3553006778281956
nwor-09,17,9,69.2043925710556,0.3550352931153689
ksor-19,3,9,69.23475644773606,0.3545398183437239
ksor-05,12,9,69.313893631277,0.3532479979301056
nwor-08,11,9,69.45723868488697,0.3509063462273571
ksor-17,11,9,69.47397651115467,0.3506327774746043
ksor-20,1,9,69.51257085964426,0.35000186424617563
ksor-03,18,9,69.6525499254475,0.34771225464114025
twin-233,2,17,69.68227334158503,0.34722580706603
ksor-14,11,9,69.78864796117213,0.3454841362688745
ksor-18,3,9,69.88921423463427,0.34383647028190967
ksor-08,5,9,69.92367129208804,0.343271686004111
twin-001,14,15,69.99141014382526,0.3421610193949399
ksor-11,12,9,70.02402490059197,0.34162608735712013
twin-111,17,20,70.24153386572236,0.33805578428710154
twin-111,8,15,70.3009754445326,0.3370792301029805
twin-001,8,10,70.40601609252299,0.3353526512821414
nwor-06,17,9,70.43809410080907,0.334825152284344
twin-001,1,2,70.44676366312396,0.3346825697552685
twin-001,14,19,70.55050974301936,0.332975733355157
twin-111,3,7,70.5722138901042,0.3326185172211345
twin-111,16,19,70.61482648401262,0.33191704213020967
twin-001,1,14,70.64892576801286,0.3313555782054933
ksor-07,18,9,70.67677122951018,0.33089699993123006
twin-001,5,7,70.69339995974157,0.33062310924827487
ksor-18,8,9,70.72005836771196,0.33018396232612307
twin-001,18,20,70.72389924908403,0.3301206851663057
ksor-23,5,9,70.89289840225427,0.3273350193515458
ksor-13,13,9,70.94673185585255,0.32644706650430994
twin-111,1,16,70.98505745747211,0.3258147313799782
ksor-23,8,9,70.99418117344449,0.32566417745286486
ksor-24,20,9,71.13769035502327,0.3232949935394601
twin-111,2,8,71.18245149631133,0.32255561905853347
twin-001,11,13,71.2906132089768,0.3207681681300258
twin-001,2,19,71.31199323646264,0.3204147121209349
twin-001,12,15,71.41846667725568,0.3186538228836809
ksor-20,16,9,71.61796921528452,0.3153514330638245
ksor-22,1,9,71.6888094274716,0.3141778844850153
twin-001,5,6,71.72095592670998,0.31364518268184544
ksor-16,4,9,71.79068159322658,0.312489414870626
nwor-11,11,9,71.87909554679412,0.3110232060703462
twin-111,12,19,71.89787476331567,0.3107116863053643
twin-001,1,3,71.90715945365176,0.31055765452488315
ksor-20,2,9,71.95528937324173,0.3097590549280372
nwor-06,13,9,71.96651294225474,0.3095727954989441
nwor-11,20,9,71.9837146561597,0.30928730341182464
nwor-05,1,9,72.00201053150306,0.3089836212364076
nwor-11,17,9,72.00348503906329,0.3089591454044062
twin-111,12,16,72.09287814122658,0.3074748984995551
ksor-23,2,9,72.22094767038125,0.30534718049386633
twin-111,3,20,72.26772354395293,0.3045696758568313
twin-001,4,18,72.48050820421274,0.30103023280193436
twin-001,16,20,72.4874584259158,0.3009145530816467
nwor-10,2,9,72.58650767614432,0.2992654936996449
nwor-06,6,9,72.8229358132181,0.29532562321989453
ksor-19,8,9,72.90098825693188,0.2940238393482411
twin-001,10,11,72.92460258529916,0.29362988432704795
ksor-19,5,9,73.01984945831745,0.2920403864923602
twin-001,12,14,73.04655712582753,0.2915945388178103
nwor-12,20,9,73.06049287024655,0.29136187562341775
ksor-13,6,9,73.10600849988238,0.29060185277155776
ksor-13,3,9,73.13493937224945,0.29011866788153307
ksor-19,20,9,73.15019443193884,0.28986385785788565
ksor-22,20,9,73.17850713005899,0.28939088757897946
ksor-22,2,9,73.27769901218512,0.28773330716960055
ksor-09,5,9,73.29257004831763,0.2874847250959334
nwor-08,4,9,73.35407792677049,0.2864563628412999
nwor-11,2,9,73.39651765008355,0.2857466122587862
twin-001,5,13,73.45758878654178,0.28472499988215444
nwor-10,19,9,73.61881367053182,0.2820264408157232
twin-233,2,3,73.68322620808323,0.2809476874679977
twin-001,14,18,73.89402286516847,0.27741488093044914
twin-001,5,8,74.07759325913922,0.27433530725654015
nwor-11,1,9,74.33723761983228,0.26997471714365107
ksor-13,11,9,74.44222401257288,0.26820994688685923
ksor-21,2,9,74.66700205820347,0.26442851671542084
ksor-23,1,9,74.67933295393587,0.2642209563692931
twin-111,10,12,74.70161292783075,0.2638458967001896
twin-001,1,4,74.97979318764878,0.2591596872832946
nwor-10,6,9,75.08138801658536,0.2574466975660596
nwor-01,16,9,75.11225969242528,0.25692600984937675
ksor-15,8,9,75.24373408336987,0.2547077036736904
ksor-11,19,9,75.2837709411078,0.2540319134879122
ksor-05,19,9,75.33785030252665,0.25311890018668587
twin-001,4,19,75.49101304758604,0.2505318567797489
nwor-06,3,9,75.515771781342,0.2501134930419557
ksor-17,12,9,75.90732253234832,0.24349105792347658
ksor-07,14,9,75.97479207099946,0.24234876479801226
ksor-05,1,9,76.00447332153502,0.24184613981022066
nwor-10,12,9,76.08083157600701,0.2405527842756177
ksor-17,16,9,76.10667927789343,0.24011487919190275
nwor-10,13,9,76.18921469043717,0.2387162588551434
ksor-15,17,9,76.19329933782153,0.23864702875814608
twin-111,3,4,76.22965888555194,0.23803072263898015
ksor-03,15,9,76.39601880908495,0.23520964913772324
ksor-16,13,9,76.44513531725694,0.23437636832540232
nwor-08,20,9,76.68933808317878,0.23023082773280718
ksor-15,10,9,76.82912878957573,0.22785587964491913
ksor-17,6,9,76.93116215743431,0.22612154570054577
twin-111,16,17,76.98153059668867,0.2252651326913919
twin-001,7,12,76.98388029788924,0.22522517653965632
ksor-23,11,9,77.02575538648684,0.22451303641044246
ksor-22,5,9,77.166992055508,0.22211024174428448
twin-001,8,11,77.18762315939446,0.22175914091583473
twin-001,7,10,77.23302304952517,0.22098642285060313
ksor-22,8,9,77.25472221970048,0.22061704823381875
ksor-07,2,9,77.56438851025842,0.21534232433881867
ksor-15,11,9,78.08418255194486,0.20647431113303877
twin-111,17,18,78.10540233525383,0.2061119222990428
nwor-08,2,9,78.20925915398932,0.20433786153668546
twin-111,10,16,78.20969137178702,0.2043304770744834
twin-001,15,18,78.21044951886816,0.20431752406645512
ksor-17,19,9,78.25076884469338,0.2036286134366161
nwor-07,1,9,78.26608221070263,0.2033669372685419
twin-111,3,14,78.28519471745209,0.20304032066568767
ksor-17,14,9,78.34968935643073,0.2019379952002664
ksor-17,10,9,78.41404232634947,0.20083783607636768
ksor-09,17,9,78.43939177784968,0.20040439980194555
twin-111,15,17,78.5715442270671,0.1981441646505579
ksor-24,2,9,78.8113896358005,0.19403934659901853
nwor-09,8,9,78.97899793132858,0.1911688031453943
nwor-09,3,9,79.02414971207337,0.19039523044556728
nwor-04,5,9,79.04273923938817,0.1900767069386727
ksor-17,20,9,79.14000405491595,0.1884097909538105
ksor-21,20,9,79.23910008237348,0.18671093345643802
ksor-18,11,9,79.32946126561694,0.18516133520809502
ksor-23,16,9,79.35075529142107,0.1847960981038361
ksor-16,6,9,79.36247181949352,0.1845951242391248
twin-001,6,16,79.4285250355324,0.18346196778173887
twin-111,5,16,79.55368885034099,0.18131408935244336
ksor-11,1,9,79.5589530666975,0.18122373353367768
nwor-07,10,9,79.78127547670036,0.17740637049213046
ksor-07,15,9,79.80406910632045,0.17701484298705653
twin-111,14,17,79.95787601181796,0.17437216358444607
twin-111,2,17,80.03258193691475,0.17308812679910848
twin-001,1,20,80.85573070191282,0.1589209403197217
nwor-10,16,9,80.86261467805386,0.1588023180477348
ksor-09,8,9,80.978500967661,0.1568050632286925
ksor-17,4,9,81.18012116029831,0.15332869409635116
twin-001,10,13,81.20998243876427,0.15281365846616632
nwor-11,4,9,81.49382472758597,0.1479160052492797
ksor-19,4,9,81.52431810534851,0.147389628830883
ksor-24,4,9,81.74367094506582,0.1436019408253708
ksor-24,14,9,81.76848430413538,0.1431733411488229
ksor-24,18,9,81.86777509792125,0.14145802926451606
twin-001,4,12,81.98800730935828,0.13938037283834198
ksor-14,10,9,82.00427480774059,0.13909921719704546
nwor-11,14,9,82.0706955422538,0.13795113328810868
nwor-11,18,9,82.16668662855378,0.13629159801385649
ksor-23,19,9,82.23365242670691,0.13513363762683478
ksor-17,13,9,82.61565701867809,0.12852460123760648
ksor-19,14,9,82.64859639158561,0.1279544475592244
ksor-19,18,9,82.74085330549892,0.1263573311324794
ksor-21,4,9,82.77301913639965,0.12580041132965633
twin-001,6,10,82.88689357049472,0.12382846978085318
twin-001,7,19,82.89635382966732,0.12366462618990304
ksor-17,18,9,82.95294302498017,0.12268447952190473
nwor-10,4,9,83.58161869697294,0.1117877413828006
nwor-11,5,9,83.7060699572275,0.10962900951721138
nwor-11,8,9,83.74034243937803,0.10903442769399112
twin-001,13,16,84.02992251625422,0.10400906352811203
ksor-20,20,9,84.17987547060562,0.10140573214425916
ksor-13,7,9,84.19154071794836,0.10120318258109683
ksor-15,5,9,84.30265084013553,0.09927371250749596
ksor-22,14,9,84.47650904367929,0.09625385145191176
ksor-23,6,9,84.5613676610882,0.09477956099078882
ksor-22,18,9,84.5785887430974,0.0944803451885087
twin-001,6,12,84.75418292827146,0.09142891881382502
nwor-12,14,9,84.7735402626067,0.09109247942967387
ksor-09,11,9,84.84904645112884,0.08978004808226098
nwor-12,18,9,84.87757634200506,0.08928410731595192
ksor-19,7,9,84.98189238490957,0.08747057327477087
ksor-22,4,9,85.00700431218043,0.08703395897904456
nwor-08,13,9,85.15323189220378,0.08449121010186286
twin-001,12,20,85.26256216635545,0.08258970737710494
ksor-19,2,9,85.355315015309,0.08097628781580678
twin-001,19,20,85.39059352580412,0.08036256836880817
ksor-23,12,9,85.49583029181656,0.0785316463152023
ksor-23,13,9,85.53656033058871,0.07782294869718326
nwor-12,4,9,85.81248762995396,0.07302083044177646
nwor-10,20,9,86.14397261116959,0.0672495811033385
ksor-19,15,9,86.18758795073931,0.06649005369934223
ksor-23,4,9,86.49262677686158,0.06117698602202627
nwor-09,11,9,86.55672562786462,0.060060307440915964
ksor-20,15,9,86.55693957060114,0.060056580176146006
nwor-12,2,9,86.59756549964416,0.05934878877946934
ksor-23,15,9,86.79406708755857,0.05592489209295963
nwor-11,15,9,86.8285363353545,0.055324221663971565
ksor-21,15,9,87.03355125641225,0.05175116992758172
nwor-10,15,9,87.23869929465566,0.04817513496497936
twin-111,2,3,87.42117696949484,0.04499375768134281
ksor-23,20,9,87.66523483473587,0.04073806289250606
ksor-20,18,9,87.68895423508508,0.040324421443252656
ksor-24,15,9,87.71950994000974,0.03979155184116662
ksor-20,14,9,87.78070297636673,0.03872435525494572
twin-001,6,19,87.81360381717812,0.038150551613909636
ksor-22,15,9,87.93396568995887,0.03605128731694079
twin-001,5,11,88.24370394421904,0.030648348676231847
ksor-20,4,9,88.40302984957899,0.027868778451008835
twin-001,12,13,88.58311672511958,0.024726757861225253
ksor-23,18,9,88.64840453485931,0.02358760321503688
nwor-08,6,9,88.70332039715424,0.022629396588171
ksor-23,14,9,88.751258213941,0.021792930279217526
ksor-23,10,9,88.77317349551939,0.021410525714356095
ksor-17,15,9,88.81818798912194,0.02062504815892833
nwor-10,18,9,88.90302160994636,0.01914471504954086
nwor-10,14,9,89.00302837501165,0.01739955934808157
twin-001,1,13,89.4334780028793,0.00988751302229495
twin-001,1,6,89.6238038136787,0.006565814908538992
ksor-21,18,9,90.03035667547715,-0.0005298239122475373
ksor-21,14,9,90.14225100087874,-0.0024827457789658586
twin-001,13,19,90.44928666568086,-0.007841451239554714
twin-001,1,7,90.52804026441545,-0.009215910736323957
nwor-12,15,9,92.52788429038168,-0.04410559165270257
